,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
52946,1872614,1517053106.0,15093699_10106,59.865156000000006,30.318154999999997,25340,10106.0,"Продолжаю удивлять своими геометками? приехала за тишиной и нужной книгой. Книгу, правда, получить непросто: потрачено 30 минут?",15093699.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52947,1872615,1513870736.0,123142141_4727,59.865156000000006,30.318154999999997,25340,4727.0,,123142141.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52948,1872616,1512229168.0,453232475_15,59.865156000000006,30.318154999999997,25340,15.0,,453232475.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52949,1872617,1512159341.0,135471726_4483,59.865156000000006,30.318154999999997,25340,4483.0,?????????????,135471726.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52950,1872618,1510912358.0,1620306_1881,59.865156000000006,30.318154999999997,25340,1881.0,"Библиотеки г. Ижевска вновь на пьедестале почёта!?Наше социологическое исследование по чтению молодежи отмечено Дипломом 1 степени!!! на Всероссийском конкурсе ""Изучаем чтение"". Спасибо, коллеги, за общую плодотворную работу!?<br>А мы продолжаем впитывать передовой библиотечный  опыт  на 6 Форуме публичных библиотек)",1620306.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52951,1872619,1508936193.0,29246139_891,59.865156000000006,30.318154999999997,25340,891.0,,29246139.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52952,1872620,1508246662.0,248350527_679,59.865156000000006,30.318154999999997,25340,679.0,#паркпобедыспб<br>#российскаянациональнаябиблиотека<br>#рнб<br>#питер,248350527.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52953,1872621,1508081726.0,329812734_1462,59.865156000000006,30.318154999999997,25340,1462.0,Надо ограничивать себе поток информации а то пиздеs,329812734.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52954,1872622,1507644469.0,143249982_2421,59.865156000000006,30.318154999999997,25340,2421.0,[id397310494|Руссу Сергей]  [id219334694|Валерия Томашева],143249982.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52955,1872623,1506845703.0,103054704_2158,59.865156000000006,30.318154999999997,25340,2158.0,,103054704.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
52956,1872624,1506367968.0,72404_2298,59.865156000000006,30.318154999999997,25340,2298.0,,72404.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
